Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,3,e,2,Ground,2,e,2,45502.0638907915,5.22323365451871E-6,45511.1039611092,9.04007031762103,0.0047636891952428,60320.1077499391,0,pR13(2),Excited B(7)  3  2 F1e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,3,Ground,2,e,2,45513.0626201921,5.74911077877801E-6,45522.1026905097,9.04007031762103,0.00524329921090659,66441.316004859,0,rR3(2),Excited B(7)  3  4 F3e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,4,Ground,2,e,2,45537.2957944327,0.0000162954112801996,45546.3358647503,9.04007031762103,0.0148617273861315,188623.762408937,0,qR23(2),Excited C(2)  3  3 F2e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,5,Ground,2,e,2,45744.2874039475,1.10188389935843E-6,45753.3274742651,9.04007031762103,0.00100493923361914,12929.3235664836,0,rR3(2),Excited C(2)  3  4 F3e - Ground X(0)  2  3 F3e
LinearMolecule,Excited,1,f,1,Ground,2,f,1,45498.9340041867,7.04306940523653E-6,45506.7665030309,7.83249884413909,0.00638632109114958,188649.910302826,0,pP2(2),Excited C(2)  1  1 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,1,f,2,Ground,2,f,1,45533.3261112142,8.25868514715565E-6,45541.1586100583,7.83249884413909,0.00748858375600128,221712.411950531,0,pP2(2),Excited B(7)  1  1 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,1,f,3,Ground,2,f,1,45736.0943052173,1.07623946286077E-6,45743.9268040614,7.83249884413909,0.000975882869432609,29280.4068148154,0,qP32(2),Excited C(2)  1  2 F3f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,1,Ground,2,f,1,45361.8840368926,1.12565525144565E-6,45369.7165357368,7.83249884413909,0.00102069076137824,17927.5471797495,0,pQ12(2),Excited C(2)  2  1 F1e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,2,Ground,2,f,1,45500.5706462971,4.2851323924483E-6,45508.4031451413,7.83249884413909,0.00388555469237802,68874.2677826162,0,qQ2(2),Excited C(2)  2  2 F2e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,3,Ground,2,f,1,45511.0603865996,8.21827719209892E-8,45518.8928854437,7.83249884413909,0.0000745194374001093,1321.82471866391,0,pQ12(2),Excited B(7)  2  1 F1e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,4,Ground,2,f,1,45535.3967880168,4.18315175964076E-6,45543.229286861,7.83249884413909,0.0037930834942803,67389.6524690464,0,rQ32(2),Excited B(7)  2  3 F3e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,e,5,Ground,2,f,1,45741.4021309655,1.77479601355409E-6,45749.2346298097,7.83249884413909,0.00160930079794777,28981.3815191457,0,rQ32(2),Excited C(2)  2  3 F3e - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,1,Ground,2,f,1,45364.5947110386,2.48670759996798E-6,45372.4272098827,7.83249884413909,0.00225482843905954,28293.7174318873,0,qR12(2),Excited C(2)  3  2 F1f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,2,Ground,2,f,1,45504.4273515696,0.0000119993793393833,45512.2598504138,7.83249884413909,0.0108804677260219,137795.14867709,0,rR2(2),Excited C(2)  3  3 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,3,Ground,2,f,1,45538.4628038913,0.0000151594098529602,45546.2953027354,7.83249884413909,0.0137458334290103,174474.345896475,0,rR2(2),Excited B(7)  3  3 F2f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,3,f,4,Ground,2,f,1,45742.9513671062,6.46953325072841E-7,45750.7838659503,7.83249884413909,0.000586626572475652,7546.74508119805,0,sR32(2),Excited C(2)  3  4 F3f - Ground X(0)  2  2 F2f
LinearMolecule,Excited,2,f,1,Ground,3,f,1,45357.5764496712,1.96493398492546E-7,45369.716558546,12.1401088747634,0.000181890000430759,3193.82992613087,0,oP12(3),Excited C(2)  2  1 F1f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,2,Ground,3,f,1,45496.8312939008,0.0000128302494896588,45508.9714027755,12.1401088747634,0.0118767047804372,210471.28427067,0,pP2(3),Excited C(2)  2  2 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,3,Ground,3,f,1,45531.0664580265,0.0000138378061030923,45543.2065669013,12.1401088747634,0.0128093797418222,227512.366180415,0,pP2(3),Excited B(7)  2  2 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,4,Ground,3,f,1,45734.5299533772,1.42614593496955E-6,45746.6700622519,12.1401088747634,0.00132015470604106,23763.5284596343,0,qP32(3),Excited C(2)  2  3 F3f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,1,Ground,3,f,1,45360.2869884989,1.91062066153239E-6,45372.4270973737,12.1401088747634,0.00176862324950996,22186.4651083171,0,pQ12(3),Excited C(2)  3  2 F1e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,2,Ground,3,f,1,45498.9638522344,3.3210179770468E-6,45511.1039611092,12.1401088747634,0.00307419977418994,38919.0300918742,0,pQ12(3),Excited B(7)  3  2 F1e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,3,Ground,3,f,1,45509.962581635,1.47485989931896E-7,45522.1026905097,12.1401088747634,0.000136524824640666,1729.64296660249,0,rQ32(3),Excited B(7)  3  4 F3e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,4,Ground,3,f,1,45534.1957558755,2.47140887618721E-6,45546.3358647503,12.1401088747634,0.00228773365926248,29029.7887419409,0,qQ2(3),Excited C(2)  3  3 F2e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,5,Ground,3,f,1,45741.1873653903,2.42035062761306E-6,45753.3274742651,12.1401088747634,0.00224047006197935,28819.5270571668,0,rQ32(3),Excited C(2)  3  4 F3e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,1,Ground,3,f,1,45363.9093745317,2.80177843664314E-6,45376.0494834065,12.1401088747634,0.00259355013938162,25310.8659601087,0,qR12(3),Excited C(2)  4  3 F1f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,2,Ground,3,f,1,45504.4690568499,0.0000170535196179581,45516.6091657246,12.1401088747634,0.0157861012861153,155495.552684266,0,rR2(3),Excited B(7)  4  4 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,3,Ground,3,f,1,45538.3050283622,0.0000203631058880548,45550.445137237,12.1401088747634,0.018849718958321,186087.155734716,0,rR2(3),Excited C(2)  4  4 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,4,Ground,3,f,1,45744.1268177974,9.2615066973207E-7,45756.2669266722,12.1401088747634,0.000857319111017891,8578.85770009915,0,sR32(3),Excited C(2)  4  5 F3f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,e,1,Ground,3,e,1,45368.8956255323,6.24966990059397E-8,45369.7165357368,0.820910204465041,0.000054795112000675,962.874932492866,0,pP1(3),Excited C(2)  2  1 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,2,Ground,3,e,1,45507.5822349368,3.31671305448514E-6,45508.4031451413,0.820910204465041,0.00290798820074228,51570.0278447077,0,qP21(3),Excited C(2)  2  2 F2e - Ground X(0)  3  2 F1e
