Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,3,e,2,Ground,3,f,3,49994.8998845127,0.0000141830064117354,50014.6903906916,19.7905061788605,0.0194520162560817,326713.541610084,0,pQ23f(3),Excited B(0)  3  3 F2e - Ground X(0)  3  4 F3f
LinearMolecule,Excited,3,e,3,Ground,3,f,3,50004.5003816275,0.000318786919935721,50024.2908878064,19.7905061788605,0.437216776810094,7347667.5473009,0,qQ3f(3),Excited B(0)  3  4 F3e - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,1,Ground,3,f,1,50004.8331551684,0.000958181661941416,50010.1209551261,5.28779995766989,1.22584994351446,16023382.2100927,0,rR1f(3),Excited B(0)  4  3 F1f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,2,Ground,3,f,1,50017.826414867,0.0000353713129304891,50023.1142148246,5.28779995766989,0.0452522978471732,591964.97999343,0,sR21f(3),Excited B(0)  4  4 F2f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,3,Ground,3,f,1,50029.6770300916,2.21239664722914E-6,50034.9648300493,5.28779995766989,0.00283043019164276,37052.4115355263,0,tR31f(3),Excited B(0)  4  5 F3f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,1,Ground,3,f,2,49997.2392612626,0.0000555323914709187,50010.1209551261,12.8816938634696,0.0736805274171801,962657.351306476,0,qR12f(3),Excited B(0)  4  3 F1f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,2,Ground,3,f,2,50010.2325209612,0.00082299018896651,50023.1142148246,12.8816938634696,1.0919456118502,14277710.1722076,0,rR2f(3),Excited B(0)  4  4 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,3,Ground,3,f,2,50022.0831361858,5.475811711809E-6,50034.9648300493,12.8816938634696,0.00726532181086678,95065.1001069378,0,sR32f(3),Excited B(0)  4  5 F3f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,1,Ground,3,f,3,49990.3304489472,2.7391025973541E-6,50010.1209551261,19.7905061788605,0.00375668364689742,49061.8115659915,0,pR13f(3),Excited B(0)  4  3 F1f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,2,Ground,3,f,3,50003.3237086458,0.0000278167673254842,50023.1142148246,19.7905061788605,0.0381507414224424,498632.445049629,0,qR23f(3),Excited B(0)  4  4 F2f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,3,Ground,3,f,3,50015.1743238705,0.000798104617933293,50034.9648300493,19.7905061788605,1.09460177563247,14316684.0883786,0,rR3f(3),Excited B(0)  4  5 F3f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,e,1,Ground,3,e,1,49992.164790189,0.000616441789968385,49997.4525901467,5.28779995766989,0.788644954738134,18541326.3131677,0,pP1e(3),Excited B(0)  2  1 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,2,Ground,3,e,1,50003.3210013014,0.000103154014714793,50008.608801259,5.28779995766989,0.131970113950219,3104742.43515611,0,qP21e(3),Excited B(0)  2  2 F2e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,3,Ground,3,e,1,50010.6508086366,1.43861260062724E-7,50015.9386085943,5.28779995766989,0.000184048938240474,4331.85861288211,0,rP31e(3),Excited B(0)  2  3 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,1,Ground,3,e,2,49984.5708962832,0.000137698721139009,49997.4525901467,12.8816938634696,0.182699036174347,4293362.89809914,0,oP12e(3),Excited B(0)  2  1 F1e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,2,e,2,Ground,3,e,2,49995.7271073955,0.000422577819983136,50008.608801259,12.8816938634696,0.560677396136718,13184545.1742642,0,pP2e(3),Excited B(0)  2  2 F2e - Ground X(0)  3  3 F2e
