Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,3,e,2,Ground,3,f,1,49997.1735131266,0.00236404893838442,50002.9316157659,5.75810263925675,1.52263858121212,25577529.3513661,0,qQ1(3),Excited B(0)  3  2 F1e - Ground X(0)  3  2 F1f
LinearMolecule,Excited,3,e,3,Ground,3,f,1,50009.0748525541,0.00118961105503237,50014.8329551934,5.75810263925675,0.766205665042875,12880040.311057,0,rQ21(3),Excited B(0)  3  3 F2e - Ground X(0)  3  2 F1f
LinearMolecule,Excited,3,e,4,Ground,3,f,1,50018.6396356469,7.54789846794635E-6,50024.3977382862,5.75810263925675,0.00486145664235744,81768.7666666913,0,sQ31(3),Excited B(0)  3  4 F3e - Ground X(0)  3  2 F1f
LinearMolecule,Excited,3,e,1,Ground,3,f,2,49947.5491267271,0.000217302158094378,49967.0943574211,19.5452306940766,0.149527419161049,2504314.03898353,0,pQ23(3),Excited C(0)  3  3 F2e - Ground X(0)  3  4 F3f
LinearMolecule,Excited,3,e,2,Ground,3,f,2,49983.3863850718,0.000163883631684199,50002.9316157659,19.5452306940766,0.112769687624709,1892756.77305975,0,oQ13(3),Excited B(0)  3  2 F1e - Ground X(0)  3  4 F3f
LinearMolecule,Excited,3,e,3,Ground,3,f,2,49995.2877244993,0.000638946732430577,50014.8329551934,19.5452306940766,0.439664551514646,7384720.63169486,0,pQ23(3),Excited B(0)  3  3 F2e - Ground X(0)  3  4 F3f
LinearMolecule,Excited,3,e,4,Ground,3,f,2,50004.8525075921,0.00237080655593259,50024.3977382862,19.5452306940766,1.63137167503293,27416674.2456487,0,qQ3(3),Excited B(0)  3  4 F3e - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,1,Ground,3,f,1,49960.3636909786,0.00231626539452974,49966.1217936179,5.75810263925675,1.49186211705403,19448512.6060853,0,rR1(3),Excited C(0)  4  3 F1f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,2,Ground,3,f,1,49984.819924155,1.93914889148157E-6,49990.5780267942,5.75810263925675,0.00124896861014323,16305.9780064141,0,tR31(3),Excited C(0)  4  5 F3f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,3,Ground,3,f,1,50005.0176131706,0.00130429807886536,50010.7757158099,5.75810263925675,0.840073377515804,10980924.5798389,0,rR1(3),Excited B(0)  4  3 F1f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,4,Ground,3,f,1,50017.8607965884,0.000997170031928364,50023.6188992276,5.75810263925675,0.642258092880375,8401674.63786328,0,sR21(3),Excited B(0)  4  4 F2f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,5,Ground,3,f,1,50029.4507952445,0.0000381278919313542,50035.2088978838,5.75810263925675,0.0245574439396508,321470.62942814,0,tR31(3),Excited B(0)  4  5 F3f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,4,f,1,Ground,3,f,2,49946.5765629238,2.85493110213572E-7,49966.1217936179,19.5452306940766,0.000196450179477535,2558.88366283866,0,pR13(3),Excited C(0)  4  3 F1f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,2,Ground,3,f,2,49971.0327961001,0.00139655605107055,49990.5780267942,19.5452306940766,0.960981813809829,12535771.8227023,0,rR3(3),Excited C(0)  4  5 F3f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,3,Ground,3,f,2,49991.2304851158,0.0000554515243978664,50010.7757158099,19.5452306940766,0.0381566543308684,498347.978175094,0,pR13(3),Excited B(0)  4  3 F1f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,4,Ground,3,f,2,50004.0736685336,0.000259724922305655,50023.6188992276,19.5452306940766,0.178718875434737,2335971.36693081,0,qR23(3),Excited B(0)  4  4 F2f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,4,f,5,Ground,3,f,2,50015.6636671897,0.00264776082386939,50035.2088978838,19.5452306940766,1.82194620624509,23830578.8143505,0,rR3(3),Excited B(0)  4  5 F3f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,e,1,Ground,3,e,1,49946.0594108737,0.00135715649845905,49958.7160775404,12.6566666666667,0.90352240710042,21183418.873774,0,pP2(3),Excited C(0)  2  2 F2e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,2,e,2,Ground,3,e,1,49984.858690318,0.000765147704756167,49997.5153569847,12.6566666666667,0.509394529498703,11970798.50949,0,oP12(3),Excited B(0)  2  1 F1e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,2,e,3,Ground,3,e,1,49996.1609460821,0.000332633021838959,50008.8176127488,12.6566666666667,0.221449323577838,5207601.80229952,0,pP2(3),Excited B(0)  2  2 F2e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,2,e,4,Ground,3,e,1,50003.3509527262,0.000048517564396719,50016.0076193928,12.6566666666667,0.0323004064897059,759904.041206374,0,qP32(3),Excited B(0)  2  3 F3e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,3,f,1,Ground,3,e,1,49945.064412527,0.000246011263567471,49957.7210791937,12.6566666666667,0.163781177251611,2742629.37792775,0,pQ12(3),Excited C(0)  3  2 F1f - Ground X(0)  3  3 F2e
LinearMolecule,Excited,3,f,2,Ground,3,e,1,49964.0515243095,0.0000372259739026384,49976.7081909761,12.6566666666667,0.0247830678225826,415483.145184681,0,rQ32(3),Excited C(0)  3  4 F3f - Ground X(0)  3  3 F2e
LinearMolecule,Excited,3,f,3,Ground,3,e,1,49990.8468910261,0.000997642603881897,50003.5035576928,12.6566666666667,0.664177232256389,11152721.8010644,0,pQ12(3),Excited B(0)  3  2 F1f - Ground X(0)  3  3 F2e
LinearMolecule,Excited,3,f,4,Ground,3,e,1,50002.4553515376,0.0017026430311145,50015.1120182043,12.6566666666667,1.13352891258454,19047237.4858025,0,qQ2(3),Excited B(0)  3  3 F2f - Ground X(0)  3  3 F2e
LinearMolecule,Excited,3,f,5,Ground,3,e,1,50011.8018205997,0.000521313832764746,50024.4584872664,12.6566666666667,0.347062943418211,5835138.28712545,0,rQ32(3),Excited B(0)  3  4 F3f - Ground X(0)  3  3 F2e
LinearMolecule,Excited,4,e,1,Ground,3,e,1,49965.6039276601,0.00180190957631727,49978.2605943268,12.6566666666667,1.19961528358743,15643587.1666618,0,rR2(3),Excited C(0)  4  4 F2e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,4,e,2,Ground,3,e,1,49997.6347677471,0.000376467598460205,50010.2914344138,12.6566666666667,0.25063204659322,3274657.72086924,0,qR12(3),Excited B(0)  4  3 F1e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,4,e,3,Ground,3,e,1,50010.5525711113,0.0014470844871144,50023.209237778,12.6566666666667,0.963391665264704,12597047.7972938,0,rR2(3),Excited B(0)  4  4 F2e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,4,e,4,Ground,3,e,1,50022.4387334814,0.000880756959119738,50035.0954001481,12.6566666666667,0.586361004554645,7672565.35134717,0,sR32(3),Excited B(0)  4  5 F3e - Ground X(0)  3  3 F2e
LinearMolecule,Excited,3,e,1,Ground,4,e,1,49946.4376907545,0.00185198299656777,49967.0943574211,20.6566666666667,1.28117583998657,21455947.5462962,0,pP2(4),Excited C(0)  3  3 F2e - Ground X(0)  4  4 F2e
LinearMolecule,Excited,3,e,2,Ground,4,e,1,49982.2749490992,0.000713661535692382,50002.9316157659,20.6566666666667,0.49370103243458,8285858.17769873,0,oP12(4),Excited B(0)  3  2 F1e - Ground X(0)  4  4 F2e
LinearMolecule,Excited,3,e,3,Ground,4,e,1,49994.1762885267,0.000741195398596387,50014.8329551934,20.6566666666667,0.512748572287531,8611684.57166887,0,pP2(4),Excited B(0)  3  3 F2e - Ground X(0)  4  4 F2e
